labels,text,phone_number
ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,8104722674
ham,K.k:)apo k.good movie.,8677642171
ham,Maybe i could get book out tomo then return it immediately ..? Or something.,7834500544
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,373-967-6880
ham,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,8136052538
spam,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,128-624-6830
ham,"Ta-Daaaaa! I am home babe, are you still up ?",7641548213
ham,Cool. So how come you havent been wined and dined before?,7223837805
ham,Just sleeping..and surfing,8907926009
ham,"Sorry, I'll call later",9106347968
ham,U calling me right? Call my hand phone...,6587530695
ham,Ok that's great thanx a lot.,8820670396
ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,9651518531
ham,Where u been hiding stranger?,9946375323
ham,Am not interested to do like that.,8121188297
ham,My sister cleared two round in birla soft yesterday.,7939057761
ham,Gudnite....tc...practice going on,9358371105
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,7906543476
ham,One small prestige problem now.,9932058244
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,226-556-8730
ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,8250606250
ham,"Nah can't help you there, I've never had an iphone",6841264296
ham,If you're not in my car in an hour and a half I'm going apeshit,6445391895
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",7987037427
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,8826574542
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,6552808474
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",6831425165
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,871-490-6917
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,576-873-4350
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",9723826705
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",6334811568
ham,Ha ha cool cool chikku chikku:-):-DB-),6267721898
ham,Oh ok no prob..,6819612392
ham,Check audrey's status right now,8621710309
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,8586184542
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",7963638486
ham,Well i know Z will take care of me. So no worries.,6803531712
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",237-877-3244
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,789-187-3875
ham,Wat uniform? In where get?,6692368442
ham,"Cool, text me when you're ready",8521340353
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",9819581448
ham,I will spoil you in bed as well :),6704468930
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,7814950220
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,6306719744
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",392-653-4944
ham,Can you say what happen,9158241550
ham,You could have seen me..i did't recognise you Face.:),8938151872
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,8398247378
ham,Keep my payasam there if rinu brings,7854209309
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,7114284967
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",6740331488
ham,"Yeah sure, give me a couple minutes to track down my wallet",7927869696
ham,Hey leave it. not a big deal:-) take care.,7698102650
ham,Hey i will be late ah... Meet you at 945+,6280453451
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",376-794-9756
ham,It took Mr owl 3 licks,8774568628
ham,Customer place i will call you.,8292859697
ham,Mm that time you dont like fun,8331129614
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,781-247-2592
ham,Yup having my lunch buffet now.. U eat already?,7453565393
ham,Huh so late... Fr dinner?,9738168020
ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,7970356745
ham,Morning only i can ok.,9798668006
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,9704638661
ham,Pick you up bout 7.30ish? What time are  and that going?,7290726379
ham,From here after The performance award is calculated every two month.not for current one month period..,6610024249
ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,8265625834
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",8764574117
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",8943297424
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,6191614936
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop",762-716-3183
ham,Dear how is chechi. Did you talk to her,6708911355
ham,The hair cream has not been shipped.,8747479740
ham,None of that's happening til you get here though,7673086468
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",8472202916
ham,"Haha get used to driving to usf man, I know a lot of stoners",7818006431
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,9669264774
ham,Hello! Good week? Fancy a drink or something later?,7300306566
ham,Headin towards busetop,9657910901
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,8271263779
ham,Come by our room at some point so we can iron out the plan for this weekend,8633412240
ham,Cos i want it to be your thing,9883821908
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",6806337178
ham,Bring home some Wendy =D,9674413736
spam,100 dating service cal;l 09064012103 box334sk38ch,181-975-1941
ham,Whatsup there. Dont u want to sleep,8153395905
ham,Alright i have a new goal now,7458069038
spam,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,198-853-3494
ham,"Alright, I'll head out in a few minutes, text me where to meet you",7577121107
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,768-113-7078
ham,Yes:)from last week itself i'm taking live call.,7540071367
spam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,956-753-7087
ham,Siva is in hostel aha:-.,7952676202
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,464-240-9947
ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,8358816685
ham,Ok. She'll be ok. I guess,7854065486
ham,aathi..where are you dear..,8418975004
ham,Any pain on urination any thing else?,6203758586
ham,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,8748187541
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,6370124672
ham,At home watching tv lor.,7554946578
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question,6674941237
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,431-720-1125
ham,Booked ticket for pongal?,9904853886
ham,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,8746203971
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,7346609433
ham,"Ask g or iouri, I've told the story like ten times already",6450944297
ham,How long does applebees fucking take,9543264667
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",7783623128
ham,But i have to. I like to have love and arrange.,9130311673
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,7158250871
ham,You were supposed to wake ME up &gt;:(,6774691290
ham,Oic... I saw him too but i tot he din c me... I found a group liao...,8839961107
ham,"Sorry, I'll call later",7354928440
ham,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,7324697954
ham,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",6521879620
ham,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",6736035141
ham,I wont get concentration dear you know you are my mind and everything :-),8332447050
ham,LOL ... Have you made plans for new years?,9640104612
ham,10 min later k...,6754757429
ham,hanks lotsly!,6459558556
ham,Thanks for this hope you had a good day today,6533969812
ham,K:)k:)what are detail you want to transfer?acc no enough?,7595074037
